ID,Date,Open,High,Low,Close,Vol.,Change %
1146,2017-1-5,19,19,18.6,18.8,12900000,-0.0105
1147,2017-1-6,18.9,19,18.5,18.6,28020000,-0.0106
1148,2017-1-9,18.8,18.8,18.45,18.5,18450000,-0.0054
1149,2017-1-10,18.6,18.6,17.8,18.2,14400000,-0.0162
1150,2017-1-11,18.5,18.5,17.95,18,16380000,-0.0110
1151,2017-1-12,17.9,18,17.85,17.95,12900000,-0.0028
1152,2017-1-13,17.95,18,17.85,17.95,21490000,0.0000
1153,2017-1-16,17.95,18,17.85,17.95,3720000,0.0000
1154,2017-1-17,18,18,17.9,17.95,5470000,0.0000
1155,2017-1-18,17.95,18.3,17.85,18.05,29110000,0.0056
1156,2017-1-19,18.15,18.3,18.1,18.15,17570000,0.0055
1157,2017-1-20,18.15,18.3,18.1,18.15,10780000,0.0000
1158,2017-1-23,18.1,18.3,18.05,18.2,974900,0.0028
1159,2017-1-24,18.3,19,18.15,18.2,12380000,0.0000
1160,2017-1-25,18.2,18.25,18.15,18.2,3380000,0.0000
1161,2017-1-26,18.2,18.35,18.15,18.25,6200000,0.0027
1162,2017-1-27,18.25,18.5,18.2,18.4,9780000,0.0082
1163,2017-1-30,18.25,18.5,18.25,18.35,634100,-0.0027
1164,2017-1-31,18.45,18.6,18.3,18.5,5450000,0.0082
1165,2017-2-1,18.5,18.7,18.4,18.55,60480000,0.0027
1166,2017-2-2,18.7,19,18.55,18.55,3950000,0.0000
1167,2017-2-3,18.7,19,18.55,18.65,13730000,0.0054
1168,2017-2-6,18.7,19.2,18.65,18.9,24380000,0.0134
1169,2017-2-7,18.8,19,18.3,18.65,9840000,-0.0132
1170,2017-2-8,18.65,18.7,18.1,18.4,17110000,-0.0134
1171,2017-2-9,18.5,18.55,18.05,18.45,25990000,0.0027
1172,2017-2-10,18.5,18.55,18.35,18.5,11790000,0.0027
1173,2017-2-13,18.4,18.5,18.3,18.4,4310000,-0.0054
1174,2017-2-14,18.35,18.5,18.15,18.3,9680000,-0.0054
1175,2017-2-15,18.2,18.3,18.15,18.25,45460000,-0.0027
1176,2017-2-16,18.2,18.4,18,18.2,4700000,-0.0027
1177,2017-2-17,18.2,18.25,18,18.05,13190000,-0.0082
1178,2017-2-20,18.05,18.1,17.9,18,9690000,-0.0028
1179,2017-2-21,18.05,18.05,17.95,18,9930000,0.0000
1180,2017-2-22,18.5,18.5,17.95,18,31340000,0.0000
1181,2017-2-23,18,18.4,17.95,18,6850000,0.0000
1182,2017-2-24,18,18.15,17.95,18.1,31610000,0.0056
1183,2017-2-27,18.5,18.5,17.7,17.85,2060000,-0.0138
1184,2017-2-28,18,18,17.7,17.75,2370000,-0.0056
1185,2017-3-1,17.75,17.75,16.55,17.05,3080000,-0.0394
1186,2017-3-2,17.75,17.75,16.85,17,20900000,-0.0029
1187,2017-3-3,17.05,17.05,16.8,16.9,1540000,-0.0059
1188,2017-3-6,16.9,17,16.75,16.8,1810000,-0.0059
1189,2017-3-7,16.8,16.85,16.5,16.65,5250000,-0.0089
1190,2017-3-8,16.6,16.75,15.95,16.2,13940000,-0.0270
1191,2017-3-9,16,16.65,15.9,16,44080000,-0.0123
1192,2017-3-10,16.8,17.6,16.3,16.9,16120000,0.0562
1193,2017-3-13,17.05,18,17,17.35,50600000,0.0266
1194,2017-3-14,17.7,18.9,17.5,18.25,38120000,0.0519
1195,2017-3-15,18.25,18.25,17.5,17.85,7040000,-0.0219
1196,2017-3-16,19,19,17.5,17.55,9620000,-0.0168
1197,2017-3-17,17.65,18.05,17.6,17.95,6640000,0.0228
1198,2017-3-20,17.75,18.1,17.75,18,12690000,0.0028
1199,2017-3-21,18.1,18.25,18,18.1,511900,0.0056
1200,2017-3-22,18.2,18.35,18,18.1,11700000,0.0000
1201,2017-3-23,18.15,18.6,18.15,18.35,9230000,0.0138
1202,2017-3-24,18.35,18.7,18.35,18.45,18870000,0.0054
1203,2017-3-27,18.45,18.95,18.45,18.7,13250000,0.0136
1204,2017-3-28,19.05,19.05,18.3,18.6,14750000,-0.0053
1205,2017-3-29,18.3,18.4,17.75,18.05,13300000,-0.0296
1206,2017-3-30,18,18.05,17.9,17.95,997100,-0.0055
1207,2017-3-31,18,18.3,17.8,18,5420000,0.0028
1208,2017-4-3,18.2,19,18,18.45,11260000,0.0250
1209,2017-4-4,18.5,19,18,18.3,26220000,-0.0081
1210,2017-4-5,18.35,19,18.3,18.3,9470000,0.0000
1211,2017-4-6,19,19,18.3,18.6,591200,0.0164
1212,2017-4-7,18.6,19.75,18.4,18.65,4880000,0.0027
1213,2017-4-10,18.65,19.75,18.65,19.15,2010000,0.0268
1214,2017-4-11,19.8,19.8,19.15,19.25,5620000,0.0052
1215,2017-4-12,19.4,19.65,19.25,19.45,5070000,0.0104
1216,2017-4-13,19.5,19.75,19.5,19.6,76380000,0.0077
1217,2017-4-18,19.65,19.7,19,19.15,1820000,-0.0230
1218,2017-4-19,19.2,19.3,19.05,19.2,12730000,0.0026
1219,2017-4-20,19.2,19.25,19,19.15,8640000,-0.0026
1220,2017-4-21,19.15,19.2,19.1,19.15,4400000,0.0000
1221,2017-4-24,19.15,19.2,19.05,19.1,2820000,-0.0026
1222,2017-4-25,19.1,19.15,18.7,18.95,12880000,-0.0079
1223,2017-4-26,18.85,19,18.85,18.95,6200000,0.0000
1224,2017-4-27,19,19.1,18.95,19,16120000,0.0026
1225,2017-4-28,19,19.6,19,19.25,1570000,0.0132
1226,2017-5-2,19.2,19.8,19.2,19.55,7230000,0.0156
1227,2017-5-3,19.6,19.8,19.5,19.6,15120000,0.0026
1228,2017-5-4,19.65,19.95,19.35,19.65,9370000,0.0026
1229,2017-5-5,19.7,20,19.7,19.75,11860000,0.0051
1230,2017-5-8,19.8,20.75,19.8,20.5,22920000,0.0380
1231,2017-5-9,20.5,20.75,19.9,20.25,10200000,-0.0122
1232,2017-5-10,22,22,19.85,20,2240000,-0.0123
1233,2017-5-11,20.5,20.75,19.85,20.5,18460000,0.0250
1234,2017-5-12,20.5,20.75,20.25,20.25,6880000,-0.0122
1235,2017-5-15,20.5,20.5,20.25,20.25,2140000,0.0000
1236,2017-5-16,20.25,20.5,20.25,20.25,41900000,0.0000
1237,2017-5-17,20.25,20.5,20,20,11880000,-0.0123
1238,2017-5-18,20,21,19.95,20.25,20130000,0.0125
1239,2017-5-19,20.25,20.75,20,20.25,28730000,0.0000
1240,2017-5-22,20.25,20.75,20.25,20.5,23770000,0.0123
1241,2017-5-23,20.25,20.75,20.25,20.5,27500000,0.0000
1242,2017-5-24,20.75,21.75,20.75,21,8840000,0.0244
1243,2017-5-25,21.25,21.75,21.25,21.5,22320000,0.0238
1244,2017-5-26,21.75,22,21.5,21.75,5860000,0.0116
1245,2017-5-29,21.5,21.75,21.25,21.5,3670000,-0.0115
1246,2017-5-30,21.5,21.75,21,21,10110000,-0.0233
1247,2017-5-31,21.5,23,21.5,22.25,37100000,0.0595
1248,2017-6-2,22.5,23.25,22,22.5,29190000,0.0112
1249,2017-6-5,22,22.75,21.5,22.25,4780000,-0.0111
1250,2017-6-6,22.5,23.5,22,22,8920000,-0.0112
1251,2017-6-7,22.25,22.5,22,22.25,15210000,0.0114
1252,2017-6-8,22.25,22.5,22,22.25,2860000,0.0000
1253,2017-6-9,22.5,23,22.25,22.75,41710000,0.0225
1254,2017-6-12,22.75,23.25,22.5,22.75,10490000,0.0000
1255,2017-6-13,23,24,23,23.5,21760000,0.0330
1256,2017-6-14,23.25,23.75,23,23,29190000,-0.0213
1257,2017-6-15,23.25,23.5,23.25,23.25,16060000,0.0109
1258,2017-6-16,23.25,24,23.25,23.5,53210000,0.0108
1259,2017-6-19,23.5,23.75,23,23,3430000,-0.0213
1260,2017-6-20,23,23.25,22.5,22.75,16450000,-0.0109
1261,2017-6-21,23.5,23.5,22.5,22.75,10870000,0.0000
1262,2017-6-22,22.75,23.5,22.75,23.25,5720000,0.0220
1263,2017-6-23,23,23.5,23,23.25,19260000,0.0000
1264,2017-6-27,23.5,23.75,23.25,23.5,5720000,0.0108
1265,2017-6-28,23.5,23.5,23,23.25,3290000,-0.0106
1266,2017-6-29,23.75,23.75,23,23,9290000,-0.0108
1267,2017-6-30,23,23.25,22,22.75,9960000,-0.0109
1268,2017-7-3,22.75,23.25,22.5,23,8140000,0.0110
1269,2017-7-4,23,23.25,22.5,23,6860000,0.0000
1270,2017-7-5,23,23.25,22.5,22.75,9000000,-0.0109
1271,2017-7-6,23,23.25,22,22.75,13740000,0.0000
1272,2017-7-7,23,23.25,23,23,25270000,0.0110
1273,2017-7-10,23.25,23.25,23,23,2470000,0.0000
1274,2017-7-11,23,23.5,23,23,23200000,0.0000
1275,2017-7-12,23,23.25,22.75,23,17210000,0.0000
1276,2017-7-13,23,23.25,22.75,23,22780000,0.0000
1277,2017-7-14,23,23.25,22.75,23,1590000,0.0000
1278,2017-7-17,23,23.25,23,23,19310000,0.0000
1279,2017-7-18,23,23.25,22.5,23,16760000,0.0000
1280,2017-7-19,23,23.25,23,23,13120000,0.0000
1281,2017-7-20,23,23.25,23,23,2220000,0.0000
1282,2017-7-21,23,23.5,23,23.25,2760000,0.0109
1283,2017-7-24,23.5,23.75,23.25,23.25,2900000,0.0000
1284,2017-7-25,23.5,24,23.25,23.5,18100000,0.0108
1285,2017-7-26,23.5,24.25,23.5,23.75,11130000,0.0106
1286,2017-7-27,23.75,24.75,23.5,23.75,6780000,0.0000
1287,2017-7-28,23.75,25,23.75,24.5,7360000,0.0316
1288,2017-7-31,24.75,25,23.75,24.5,13020000,0.0000
1289,2017-8-1,24,24,23.5,23.75,23420000,-0.0306
1290,2017-8-2,24,24.25,23.75,24,12760000,0.0105
1291,2017-8-3,24.25,24.5,23.75,23.75,12060000,-0.0104
1292,2017-8-4,24.25,24.25,23,23.5,10620000,-0.0105
1293,2017-8-7,23.5,24,23.5,23.5,1510000,0.0000
1294,2017-8-9,23.75,24.25,23.75,23.75,2210000,0.0106
1295,2017-8-10,23.5,24.75,23.5,24.25,356900,0.0211
1296,2017-8-11,24.5,25.5,23.75,24.5,18960000,0.0103
1297,2017-8-14,24.75,25.5,24.75,25,6750000,0.0204
1298,2017-8-15,25,25.5,24,24.75,11610000,-0.0100
1299,2017-8-16,24.75,25,24.25,24.25,14320000,-0.0202
1300,2017-8-17,24.5,24.75,24,24.25,1530000,0.0000
1301,2017-8-18,24,24.75,24,24.25,4360000,0.0000
1302,2017-8-21,24.25,25,24.25,24.75,1490000,0.0206
1303,2017-8-22,24.75,25,24.75,24.75,2930000,0.0000
1304,2017-8-23,24.75,25.5,24.75,25,10430000,0.0101
1305,2017-8-24,25,25.75,25,25.25,8730000,0.0100
1306,2017-8-25,25.5,27,25.5,26.5,14320000,0.0495
1307,2017-8-28,27,27,26.5,26.75,4600000,0.0094
1308,2017-8-29,26.75,27.25,26.25,26.75,13510000,0.0000
1309,2017-8-30,26.75,26.75,25.5,26.25,9830000,-0.0187
1310,2017-8-31,26.5,26.5,25.25,25.5,10260000,-0.0286
1311,2017-9-1,25.5,25.75,23,24.25,44520000,-0.0490
1312,2017-9-4,25,25.75,24,24,53940000,-0.0103
1313,2017-9-5,24.5,25,24.25,24.75,1910000,0.0313
1314,2017-9-6,24.75,25.5,24.5,24.75,36150000,0.0000
1315,2017-9-7,25,26,25,25.25,6670000,0.0202
1316,2017-9-8,25.5,26.25,25.5,25.75,1790000,0.0198
1317,2017-9-11,25.75,26.5,25.75,26,19990000,0.0097
1318,2017-9-12,27,27,25.75,26,14710000,0.0000
1319,2017-9-13,26,26,25,25.25,10460000,-0.0288
1320,2017-9-14,25.5,25.5,25.25,25.25,7320000,0.0000
1321,2017-9-15,25.25,25.5,25,25.25,8740000,0.0000
1322,2017-9-18,24.25,25,24,24.25,3670000,-0.0396
1323,2017-9-19,24.75,25.5,24.75,25,12370000,0.0309
1324,2017-9-20,25.5,25.5,25,25.25,7300000,0.0100
1325,2017-9-21,25.5,26.5,25.25,25.75,3770000,0.0198
1326,2017-9-22,25.75,26,25.5,25.75,2610000,0.0000
1327,2017-9-25,25.75,26,25.75,25.75,6960000,0.0000
1328,2017-9-26,25.75,26.25,25.75,26,15580000,0.0097
1329,2017-9-27,25.75,26,25.75,25.75,6920000,-0.0096
1330,2017-9-28,25.75,26,24.75,25.25,4730000,-0.0194
1331,2017-9-29,25,25,24.5,24.75,12330000,-0.0198
1332,2017-10-2,24.75,25,24.5,24.5,6220000,-0.0101
1333,2017-10-3,24.5,25.75,24.5,25,9330000,0.0204
1334,2017-10-4,25,25.25,24.75,25,1560000,0.0000
1335,2017-10-5,25,25,24.75,24.75,3050000,-0.0100
1336,2017-10-6,25,25,24.5,24.75,5070000,0.0000
1337,2017-10-9,25,25.25,24.75,25,9480000,0.0101
1338,2017-10-10,24.75,25.5,24.75,25,1180000,0.0000
1339,2017-10-11,25,25.25,24.75,25,10730000,0.0000
1340,2017-10-12,25,25.25,24.75,24.75,6130000,-0.0100
1341,2017-10-13,25,25.25,24.75,25,11960000,0.0101
1342,2017-10-16,25,25.25,24.5,24.75,951300,-0.0100
1343,2017-10-17,25,25,24.25,24.5,17130000,-0.0101
1344,2017-10-18,24.5,24.5,24,24.25,13280000,-0.0102
1345,2017-10-19,24.5,24.5,24,24,2990000,-0.0103
1346,2017-10-23,25,25,23.75,24.25,23410000,0.0104
1347,2017-10-24,24.25,25.25,24.25,24.75,1340000,0.0206
1348,2017-10-27,25.25,25.5,25,25.25,1830000,0.0202
1349,2017-10-30,25.5,25.5,25,25.25,2040000,0.0000
1350,2017-10-31,25,26.25,25,25.5,3340000,0.0099
1351,2017-11-1,25.75,26.25,25.5,25.75,12490000,0.0098
1352,2017-11-2,25.75,26,25,25.25,18950000,-0.0194
1353,2017-11-3,25.75,26,25,25.5,4990000,0.0099
1354,2017-11-6,25.75,25.75,24.75,25,5600000,-0.0196
1355,2017-11-7,25,25,24.25,24.5,34980000,-0.0200
1356,2017-11-8,25,25.25,24.5,24.75,15330000,0.0102
1357,2017-11-9,24.75,25,24.5,24.75,3150000,0.0000
1358,2017-11-10,24.75,25,24.5,24.5,8030000,-0.0101
1359,2017-11-13,24.5,24.75,24,24.5,25840000,0.0000
1360,2017-11-14,24.5,25.5,24.5,24.5,12060000,0.0000
1361,2017-11-15,24.5,25.25,24.5,25,9960000,0.0204
1362,2017-11-16,25,25.75,25,25.25,6390000,0.0100
1363,2017-11-17,25.25,26,25.25,25.5,2810000,0.0099
1364,2017-11-20,25.75,26,25.5,25.75,3960000,0.0098
1365,2017-11-21,26,27.25,25.75,26.75,7050000,0.0388
1366,2017-11-22,26.75,28.5,26.75,28,16460000,0.0467
1367,2017-11-23,28,28.5,26,26.5,16340000,-0.0536
1368,2017-11-24,28,28,26.5,26.75,5210000,0.0094
1369,2017-11-27,26.75,28,26.75,27.5,5930000,0.0280
1370,2017-11-29,28,28,27.5,27.5,11300000,0.0000
1371,2017-11-30,27.5,28,27,27.5,7090000,0.0000
1372,2017-12-1,27.5,27.75,27,27.5,12850000,0.0000
1373,2017-12-4,27.5,28.25,27.5,27.5,15770000,0.0000
1374,2017-12-5,27.5,27.75,27,27.25,6550000,-0.0091
1375,2017-12-6,26.75,27.75,26.75,27.25,18980000,0.0000
1376,2017-12-7,27.5,28.25,27,27.75,14220000,0.0183
1377,2017-12-8,28,28.25,27.75,27.75,8290000,0.0000
1378,2017-12-11,28,28.25,27.75,28,5900000,0.0090
1379,2017-12-13,28,28,27.5,27.5,25550000,-0.0179
1380,2017-12-14,27.5,27.75,26.75,27,19070000,-0.0182
1381,2017-12-15,26.75,27.5,24.5,26.75,11870000,-0.0093
1382,2017-12-18,26.5,27,26,26.25,7470000,-0.0187
1383,2017-12-19,26.25,26.5,25.75,26,23810000,-0.0095
1384,2017-12-20,26,26.75,25.75,26,24810000,0.0000
1385,2017-12-21,26.5,27,26.25,26.5,11550000,0.0192
1386,2017-12-22,26.5,26.75,26.25,26.5,6600000,0.0000
1387,2017-12-27,26.25,26.5,26,26.25,7560000,-0.0094
1388,2017-12-28,26,26.5,26,26.25,10950000,0.0000
1389,2017-12-29,26.25,27.5,26.25,26.75,3640000,0.0190
1390,2018-1-2,26.75,27,26.75,26.75,3900000,0.0000
1391,2018-1-3,26.75,27,26.75,26.75,8350000,0.0000
1392,2018-1-4,26.75,27.75,26.75,27,8300000,0.0093
1393,2018-1-5,27.5,28.5,27,28,11040000,0.0370
1394,2018-1-8,27.5,28.25,27.5,28,6870000,0.0000
1395,2018-1-9,28,28.25,27.75,28,20530000,0.0000
1396,2018-1-10,27.75,28,27.75,27.75,12920000,-0.0089
1397,2018-1-11,27.75,28.25,27.75,27.75,11140000,0.0000
1398,2018-1-12,28,28.5,27.75,28.25,2800000,0.0180
1399,2018-1-15,28.5,29.25,28.25,28.75,3750000,0.0177
1400,2018-1-16,29,29.5,28.5,29,7300000,0.0087
1401,2018-1-17,28.5,29.5,28.5,29,10300000,0.0000
1402,2018-1-18,29.5,29.5,29,29.25,9390000,0.0086
1403,2018-1-19,29.25,29.75,29.25,29.5,6590000,0.0085
1404,2018-1-22,29.5,29.75,29,29.25,8830000,-0.0085
1405,2018-1-23,29.5,29.75,29.25,29.5,16960000,0.0085
1406,2018-1-24,29.5,29.75,29.5,29.5,6560000,0.0000
1407,2018-1-25,29.5,30,29.5,29.75,6590000,0.0085
1408,2018-1-26,29.5,30.5,29.5,30,26170000,0.0084
1409,2018-1-29,29.75,30,29.5,29.75,3950000,-0.0083
1410,2018-1-30,30,30,29.25,29.75,18000000,0.0000
1411,2018-1-31,29.75,30,29.5,29.5,8890000,-0.0084
1412,2018-2-1,29.75,30,29.5,29.75,6150000,0.0085
1413,2018-2-2,30,30.25,29.75,29.75,3030000,0.0000
1414,2018-2-5,29.75,30,29.75,29.75,4090000,0.0000
1415,2018-2-6,29.75,30,28.75,29.5,42110000,-0.0084
1416,2018-2-7,29.25,29.25,28,28.5,20680000,-0.0339
1417,2018-2-8,28.5,29.5,28.5,29.25,14170000,0.0263
1418,2018-2-9,29.5,29.5,29,29,12830000,-0.0085
1419,2018-2-12,30,30,28,28.25,1500000,-0.0259
1420,2018-2-13,28.5,29,28.25,28.5,6860000,0.0088
1421,2018-2-14,28.75,29,28.75,28.75,3090000,0.0088
1422,2018-2-15,28.75,29.25,28.75,28.75,2710000,0.0000
1423,2018-2-16,29,29.75,29,29.25,4730000,0.0174
1424,2018-2-19,30,30,29.25,29.25,4490000,0.0000
1425,2018-2-20,29.5,30.5,29.25,29.75,8750000,0.0171
1426,2018-2-21,30,30.25,29,29.75,15110000,0.0000
1427,2018-2-22,29.5,30,29.5,29.5,6160000,-0.0084
1428,2018-2-23,29.5,30,29.25,29.5,5000000,0.0000
1429,2018-2-26,29.5,29.75,29.25,29.5,14510000,0.0000
1430,2018-2-27,29.5,30,29.25,29.5,7390000,0.0000
1431,2018-2-28,29.75,30,29.5,29.75,10940000,0.0085
1432,2018-3-1,29.5,30,29.25,29.5,15250000,-0.0084
1433,2018-3-2,30.5,30.5,29,29.25,6130000,-0.0085
1434,2018-3-5,29.75,29.75,29,29.25,4360000,0.0000
1435,2018-3-6,29.25,29.75,29.25,29.25,7540000,0.0000
1436,2018-3-7,29.25,29.75,29.25,29.5,5830000,0.0085
1437,2018-3-8,29.5,29.75,29.25,29.5,10430000,0.0000
1438,2018-3-9,29.5,29.75,29,29.25,18670000,-0.0085
1439,2018-3-12,29.5,29.75,29.25,29.25,6150000,0.0000
1440,2018-3-13,29.5,30,29.5,29.75,4670000,0.0171
1441,2018-3-14,29.75,30,29.5,29.75,5990000,0.0000
1442,2018-3-15,30,30,29.5,29.5,9960000,-0.0084
1443,2018-3-16,29.5,29.75,29.5,29.5,4080000,0.0000
1444,2018-3-19,30,30.75,29.5,30,11060000,0.0169
1445,2018-3-20,30.5,31.25,30.5,30.75,5720000,0.0250
1446,2018-3-21,31,31.75,31,31.25,17990000,0.0163
1447,2018-3-22,31,32.25,31,31.75,13480000,0.0160
1448,2018-3-23,32,32.25,31.75,31.75,8330000,0.0000
1449,2018-3-26,31.75,31.75,31.25,31.5,4330000,-0.0079
1450,2018-3-27,31.5,31.75,31,31.25,4720000,-0.0079
1451,2018-3-28,31,31.25,30.5,30.75,4350000,-0.0160
1452,2018-3-29,31,31.5,30.5,31,11680000,0.0081
1453,2018-4-3,31,31.75,31,31.25,9280000,0.0081
1454,2018-4-4,31.75,32.75,31.25,32,13500000,0.0240
1455,2018-4-5,32.5,33.5,32.5,32.75,8420000,0.0234
1456,2018-4-6,32.75,33,32,32.25,5830000,-0.0153
1457,2018-4-9,32.25,32.25,31.5,31.75,1950000,-0.0155
1458,2018-4-10,31.75,32.25,31.75,31.75,2140000,0.0000
1459,2018-4-11,31.75,32.5,31.75,32,6110000,0.0079
1460,2018-4-12,32,32,31.25,31.5,4500000,-0.0156
1461,2018-4-13,32,32,31,31,2960000,-0.0159
1462,2018-4-16,31.25,31.25,30.25,30.5,117240000,-0.0161
1463,2018-4-17,30.5,30.5,29.5,29.75,11810000,-0.0246
1464,2018-4-18,29.75,30,29.25,29.5,20430000,-0.0084
1465,2018-4-19,29.5,29.75,29,29.25,22800000,-0.0085
1466,2018-4-20,29.25,29.5,28.75,29,15320000,-0.0085
1467,2018-4-23,29,29.75,28.25,28.5,12820000,-0.0172
1468,2018-4-24,28.5,29,28,28.25,17260000,-0.0088
1469,2018-4-25,28.75,29,28.25,28.5,22790000,0.0088
1470,2018-4-26,28.75,28.75,28,28.25,11000000,-0.0088
1471,2018-4-27,28.5,28.5,28.25,28.25,8870000,0.0000
1472,2018-4-30,28.5,28.5,28.25,28.25,9960000,0.0000
1473,2018-5-2,28.25,28.25,27,27.25,18330000,-0.0354
1474,2018-5-3,27.5,27.75,26.75,27,27100000,-0.0092
1475,2018-5-4,28,29,28,28.5,37790000,0.0556
1476,2018-5-7,28.5,29,28.25,28.5,16080000,0.0000
1477,2018-5-8,28.5,28.5,28.25,28.25,9460000,-0.0088
1478,2018-5-9,28.5,29.5,28.5,29,17880000,0.0265
1479,2018-5-10,29,29.25,27.75,28,14070000,-0.0345
1480,2018-5-11,28,28,27.5,27.75,6720000,-0.0089
1481,2018-5-14,27.75,28,27,27.25,6000000,-0.0180
1482,2018-5-15,27.5,28.25,27,27.25,22980000,0.0000
1483,2018-5-16,28.25,29.25,28,28.5,5020000,0.0459
1484,2018-5-17,29,29.5,28.75,29,6490000,0.0175
1485,2018-5-18,29,29.5,29,29.25,6650000,0.0086
1486,2018-5-21,29.25,29.25,29,29,10010000,-0.0085
1487,2018-5-22,29,29.75,29,29.25,7750000,0.0086
1488,2018-5-23,29.25,29.5,29,29,2710000,-0.0085
1489,2018-5-24,29.25,29.5,29,29,7640000,0.0000
1490,2018-5-25,29,29.25,28.5,29,8860000,0.0000
1491,2018-5-28,29,29,28,28.75,2100000,-0.0086
1492,2018-5-29,29,29,28.25,28.5,4280000,-0.0087
1493,2018-5-30,28.5,28.5,28,28.25,7650000,-0.0088
1494,2018-5-31,28.75,28.75,28.25,28.25,10670000,0.0000
1495,2018-6-4,28.25,29,28.25,28.5,12150000,0.0088
1496,2018-6-5,28.5,29.25,28.5,28.75,2350000,0.0088
1497,2018-6-6,28.75,30,28.75,29.5,16560000,0.0261
1498,2018-6-7,29.75,29.75,29,29.5,6310000,0.0000
1499,2018-6-8,29.75,29.75,29.25,29.5,1690000,0.0000
1500,2018-6-11,29.75,30.5,29.5,30,4150000,0.0169
1501,2018-6-12,30,30.5,30,30,13450000,0.0000
1502,2018-6-13,30,30.5,30,30,7290000,0.0000
1503,2018-6-14,30,30.25,29.75,30,22890000,0.0000
1504,2018-6-18,30,30.25,29.5,29.75,2120000,-0.0083
1505,2018-6-19,29.75,29.75,27.75,28.25,5660000,-0.0504
1506,2018-6-20,28.5,28.5,27.25,27.25,16080000,-0.0354
1507,2018-6-21,27.25,27.75,27.25,27.25,11720000,0.0000
1508,2018-6-22,28.75,28.75,27.25,28.25,13920000,0.0367
1509,2018-6-25,28.5,29,28.25,28.5,2720000,0.0088
1510,2018-6-26,28.5,29.5,28.5,29,17600000,0.0175
1511,2018-6-27,29.25,30,28.75,29.5,16540000,0.0172
1512,2018-6-28,29.75,30,29.25,29.75,22490000,0.0085
1513,2018-6-29,29.75,30,29.25,29.5,10560000,-0.0084
1514,2018-7-2,29.5,29.75,28.75,29,9570000,-0.0169
1515,2018-7-3,28.75,28.75,27.75,28,3750000,-0.0345
1516,2018-7-4,29,29.25,28,28.5,2890000,0.0179
1517,2018-7-5,28.5,29.25,28.5,29,5410000,0.0175
1518,2018-7-6,28.75,29.25,28.75,28.75,2040000,-0.0086
1519,2018-7-9,29,29.25,28.75,29,2000000,0.0087
1520,2018-7-10,29,29.25,29,29,5690000,0.0000
1521,2018-7-11,29,29,28.25,28.5,5130000,-0.0172
1522,2018-7-12,28.5,29,28.5,28.5,3340000,0.0000
1523,2018-7-13,28.75,28.75,28.25,28.25,4690000,-0.0088
1524,2018-7-16,28.75,28.75,28,28.25,10490000,0.0000
1525,2018-7-17,28.25,29.25,28.25,28.75,3960000,0.0177
1526,2018-7-18,29.25,29.75,29,29,2220000,0.0087
1527,2018-7-19,29.75,29.75,28.75,29.25,10040000,0.0086
1528,2018-7-20,29.25,29.25,28.25,28.5,3540000,-0.0256
1529,2018-7-23,28.5,29,28.25,28.5,656500,0.0000
1530,2018-7-24,28.5,29,28.5,28.5,748100,0.0000
1531,2018-7-25,28.75,29,28.5,28.75,5930000,0.0088
1532,2018-7-26,29,29,28.5,28.5,4900000,-0.0087
1533,2018-7-27,28.5,29,28.5,28.5,3330000,0.0000
1534,2018-7-30,28.75,28.75,28.25,28.5,11460000,0.0000
1535,2018-7-31,28.5,28.5,27.75,28,2680000,-0.0175
1536,2018-8-1,28.25,28.5,27.75,27.75,4550000,-0.0089
1537,2018-8-2,28,28.5,28,28,18660000,0.0090
1538,2018-8-3,28,28.25,28,28,5930000,0.0000
1539,2018-8-6,28.25,28.25,28,28,1400000,0.0000
1540,2018-8-7,28,28.25,28,28,5170000,0.0000
1541,2018-8-8,28.25,29.5,28.25,28.75,6590000,0.0268
1542,2018-8-9,29,29.25,28.25,28.75,3040000,0.0000
1543,2018-8-10,29,29,28.25,28.25,4950000,-0.0174
1544,2018-8-13,28.5,29,28.5,28.5,2020000,0.0088
1545,2018-8-14,28.5,29,28.5,28.75,7530000,0.0088
1546,2018-8-15,28.75,29.25,28.75,29,8720000,0.0087
1547,2018-8-16,29,29,28.75,28.75,6700000,-0.0086
1548,2018-8-17,28.75,29.5,28.75,29,961200,0.0087
1549,2018-8-20,29,29.5,29,29,7500000,0.0000
1550,2018-8-22,29,29.5,29,29,6420000,0.0000
1551,2018-8-23,29,29.25,29,29,3050000,0.0000
1552,2018-8-24,29,29.25,29,29,2500000,0.0000
1553,2018-8-27,29,29.5,29,29,1650000,0.0000
1554,2018-8-28,29.25,30.5,29,29.75,4930000,0.0259
1555,2018-8-29,29.75,30.25,29.75,29.75,1960000,0.0000
1556,2018-8-30,30,30,29.5,29.5,2730000,-0.0084
1557,2018-8-31,29.75,29.75,28,28.25,9080000,-0.0424
1558,2018-9-3,28,28,27,27.75,1730000,-0.0177
1559,2018-9-4,27.75,29,27.75,28.25,5220000,0.0180
1560,2018-9-5,28.5,28.5,27.5,27.75,5440000,-0.0177
1561,2018-9-6,28.25,28.25,27.5,27.75,4170000,0.0000
1562,2018-9-7,28,28,27.25,27.5,6800000,-0.0090
1563,2018-9-10,27.75,27.75,27.25,27.25,773100,-0.0091
1564,2018-9-11,27.25,27.75,27,27,2360000,-0.0092
1565,2018-9-12,27,27.25,26.75,27,6190000,0.0000
1566,2018-9-13,27,27.25,25.75,26.25,12510000,-0.0278
